,Player,PLAYER_ID,left_corner_3,right_corner_3,left_wing_3,right_wing_3,center_3,deep_3,heave,left_baseline_deep_2,right_baseline_deep_2,left_wing_deep_2,right_wing_deep_2,left_baseline_short_2,right_baseline_short_2,left_wing_short_2,right_wing_short_2,deep_center_2,short_center_2,floater_range,in_the_paint,restricted_area,Pos,3P%,2P%,TRB,AST,STL,BLK,TOV,PF,PTS
346,DJ Kennedy,202810.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,SF,0.5,0.375,3.5,1.5,1.0,0.0,1.5,3.5,6.0
347,DJ Wilson,1628391.0,13.0,16.0,10.0,15.0,8.0,0.0,0.0,1.0,1.0,5.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,4.0,12.0,61.0,PF,0.339,0.5563333333333333,2.433333333333333,0.6333333333333334,0.2,0.20000000000000004,0.4666666666666666,0.9666666666666668,3.333333333333333
348,DJ Mbenga,2788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,C,0.0,0.4497777777777779,1.4111111111111112,0.1888888888888889,0.15555555555555556,0.5777777777777777,0.3555555555555555,1.3111111111111111,1.7111111111111108
349,DJ Stephens,203474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SG,0.0,0.4645,0.85,0.0,0.5,0.0,0.5,0.0,2.15
350,DJ Strawberry,201199.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,SG,0.24,0.343,0.8,0.9,0.4,0.2,0.3,1.1,2.2
351,DJ White,201591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,PF,0.3333333333333333,0.4562499999999999,2.7875,0.4375,0.325,0.3875,0.3125,1.2125,5.0
352,DaJuan Summers,201969.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,11.0,SF,0.3663333333333333,0.36675,1.0,0.425,0.2,0.05,0.375,1.075,2.975
353,DaQuan Jeffries,1629610.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SG,0.25,0.667,0.2,0.2,0.2,0.0,0.0,0.5,1.2
354,Daequan Cook,201161.0,5.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,SG,0.33787500000000004,0.382,1.8375,0.6625,0.325,0.1375,0.4875,1.2000000000000002,5.3375
355,Dahntay Jones,2563.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,19.0,SF,0.274,0.43033333333333335,1.7866666666666666,0.84,0.38666666666666666,0.30000000000000004,0.6666666666666666,1.9466666666666668,5.386666666666668
356,Dajuan Wagner,2402.0,6.0,6.0,27.0,35.0,14.0,1.0,1.0,11.0,4.0,23.0,4.0,11.0,21.0,0.0,0.0,0.0,2.0,11.0,62.0,129.0,SG,0.467,0.402,0.8,1.55,0.475,0.07500000000000001,1.125,1.675,6.975
357,Dakari Johnson,1626177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,14.0,C,0.0,0.564,1.1,0.3,0.2,0.3,0.1,0.9,1.8
358,Dale Davis,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,37.0,C,0.0,0.4792,6.28,0.8400000000000001,0.52,0.93,0.6799999999999999,2.24,5.59
359,Dale Ellis,107.0,3.0,6.0,5.0,7.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,SG,0.3746666666666667,0.4586666666666667,1.366666666666667,0.3,0.3,0.0,0.4666666666666666,1.1,4.433333333333334
360,Dalibor Bagaric,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,3.0,10.0,13.0,56.0,C,0.0,0.327,2.266666666666667,0.4,0.3,0.43333333333333335,0.6666666666666666,1.5333333333333334,2.3
361,Damian Jones,1627745.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,115.0,C,0.222,0.605,2.5,0.475,0.30000000000000004,0.575,0.525,1.9250000000000005,3.65
362,Damian Lillard,203081.0,62.0,54.0,635.0,444.0,431.0,102.0,4.0,75.0,105.0,399.0,26.0,69.0,54.0,85.0,69.0,31.0,158.0,153.0,221.0,1840.0,PG,0.37175,0.4845,4.1875,6.5375,0.9875000000000002,0.3375,2.7875,1.9875,24.3
363,Damien Inglis,203996.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,SF,0.231,0.417,1.6,0.5,0.3,0.2,0.6,0.6,1.8
364,Damien Wilkins,2863.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,4.0,4.0,8.0,34.0,SF,0.29829999999999995,0.4524,2.13,1.2200000000000002,0.66,0.22000000000000006,0.8099999999999999,1.52,5.65
365,Damion James,202345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0,1.0,5.0,27.0,SF,0.0,0.3760000000000001,2.75,0.45,0.4,0.425,0.725,1.1,2.625
366,Damion Lee,1627814.0,5.0,2.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,5.0,7.0,25.0,SG,0.33433333333333337,0.4913333333333334,3.8666666666666667,1.6666666666666667,0.9,0.06666666666666668,0.8666666666666667,1.6666666666666667,9.433333333333334
367,Damir Markota,200806.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,PF,0.375,0.361,1.0,0.2,0.1,0.0,0.5,0.7,1.7
368,Damon Jones,1800.0,65.0,82.0,102.0,76.0,19.0,0.0,0.0,8.0,14.0,74.0,6.0,1.0,8.0,5.0,6.0,0.0,11.0,5.0,4.0,49.0,PG,0.3858333333333333,0.3977500000000001,1.3916666666666666,2.4250000000000003,0.375,0.016666666666666666,0.7999999999999999,0.925,5.808333333333335
369,Damon Stoudamire,757.0,28.0,73.0,189.0,205.0,149.0,1.0,0.0,75.0,105.0,190.0,48.0,49.0,61.0,66.0,64.0,53.0,108.0,85.0,146.0,493.0,PG,0.35281818181818186,0.409,2.9545454545454546,4.6000000000000005,0.8454545454545457,0.045454545454545456,1.7636363636363634,1.7363636363636359,10.02727272727273
370,Damone Brown,2245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SF,0.12133333333333332,0.3015,1.725,0.425,0.275,0.125,0.775,1.3249999999999995,2.975
371,Damyean Dotson,1628422.0,21.0,21.0,52.0,87.0,23.0,3.0,0.0,16.0,7.0,37.0,3.0,7.0,12.0,4.0,11.0,3.0,41.0,19.0,8.0,119.0,SG,0.3513333333333333,0.4930000000000001,2.466666666666667,1.2333333333333334,0.5333333333333333,0.06666666666666668,0.6,1.1666666666666667,7.166666666666668
372,Dan Dickau,2424.0,6.0,1.0,6.0,9.0,3.0,0.0,0.0,8.0,2.0,6.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,0.0,10.0,26.0,PG,0.3466,0.3637000000000001,1.13,2.09,0.51,0.030000000000000006,0.9599999999999996,1.53,4.92
373,Dan Gadzuric,2429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,27.0,C,0.0,0.43191666666666667,3.8666666666666663,0.325,0.4166666666666667,0.7583333333333332,0.6666666666666666,2.2750000000000004,3.733333333333333
374,Dan Langhi,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SF,0.308,0.3658333333333333,1.1166666666666667,0.15,0.11666666666666665,0.03333333333333333,0.26666666666666666,0.95,2.6833333333333336
375,Dan Majerle,105.0,18.0,20.0,51.0,50.0,28.0,0.0,0.0,6.0,1.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,68.0,SG,0.3376666666666667,0.42100000000000004,3.5333333333333337,2.033333333333333,1.0,0.2333333333333333,0.7000000000000001,1.9,5.633333333333333
376,Dan McClintock,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,C,0.0,0.5,2.8,0.2,0.0,0.3,0.5,1.8,3.0
377,Dana Barros,344.0,3.0,3.0,15.0,28.0,10.0,0.0,0.0,4.0,11.0,30.0,7.0,3.0,3.0,4.0,8.0,7.0,12.0,7.0,3.0,34.0,PG,0.389,0.501,1.25,1.575,0.35,0.05,0.75,1.375,6.975
378,Daniel Ewing,101137.0,7.0,5.0,12.0,6.0,6.0,0.0,0.0,7.0,9.0,20.0,2.0,5.0,2.0,5.0,7.0,1.0,16.0,7.0,6.0,42.0,PG,0.3,0.43,1.25,1.4,0.55,0.1,0.8500000000000001,1.15,3.35
379,Daniel Gafford,1629655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,C,0.0,0.701,2.5,0.5,0.3,1.3,0.7,2.3,5.1
380,Daniel Gibson,200789.0,110.0,78.0,203.0,144.0,44.0,0.0,0.0,40.0,26.0,147.0,21.0,16.0,9.0,21.0,12.0,9.0,36.0,14.0,56.0,161.0,PG,0.40871428571428575,0.39028571428571424,2.0,1.9714285714285715,0.6142857142857142,0.21428571428571427,0.942857142857143,2.028571428571429,7.6571428571428575
381,Daniel Hamilton,1627772.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,SG,0.374,0.4525,1.65,1.25,0.25,0.05,0.55,0.65,2.5
382,Daniel Ochefu,1627849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,C,0.0,0.444,1.2,0.2,0.1,0.0,0.2,0.9,1.3
383,Daniel Orton,202350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,C,0.0,0.4983333333333334,2.4,0.43333333333333335,0.3666666666666667,0.5,0.5,1.5333333333333332,2.766666666666667
384,Daniel Santiago,2091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0,19.0,53.0,C,0.0,0.4475,2.075,0.35,0.25,0.375,0.65,1.875,2.95
385,Daniel Theis,1628464.0,8.0,3.0,14.0,19.0,26.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,10.0,3.0,2.0,1.0,15.0,16.0,35.0,325.0,C,0.3396666666666666,0.617,4.766666666666667,1.1666666666666667,0.4666666666666666,0.9,0.7333333333333334,2.8000000000000003,6.7666666666666675
386,Danilo Gallinari,201568.0,68.0,52.0,163.0,164.0,84.0,1.0,2.0,49.0,37.0,154.0,14.0,31.0,19.0,15.0,15.0,6.0,41.0,20.0,67.0,536.0,SF,0.3745384615384616,0.4627692307692308,4.807692307692308,1.9307692307692308,0.7692307692307693,0.3846153846153845,1.3230769230769228,1.8230769230769228,15.584615384615386
387,Danny Ferry,198.0,1.0,6.0,9.0,12.0,5.0,0.0,0.0,16.0,45.0,11.0,5.0,15.0,17.0,9.0,12.0,1.0,13.0,5.0,5.0,5.0,SF,0.41825,0.4465,2.4,0.8250000000000001,0.275,0.25,0.575,1.825,4.85
388,Danny Fortson,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,2.0,0.0,19.0,105.0,C,0.08333333333333333,0.499125,6.950000000000001,0.5125,0.31249999999999994,0.08750000000000001,1.2875,3.2125,7.1375
389,Danny Granger,101122.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,13.0,SF,0.35141666666666665,0.4430000000000001,4.183333333333334,1.5499999999999998,0.75,0.6416666666666666,1.5666666666666669,2.375,13.858333333333334
390,Danny Green,201980.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,SG,0.386,0.4817272727272728,3.1909090909090905,1.4,0.9000000000000002,0.6909090909090909,0.9272727272727272,1.6090909090909091,8.1
391,Danny Manning,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,6.0,4.0,9.0,31.0,PF,0.2545,0.465,2.375,0.825,0.6749999999999999,0.375,0.7749999999999999,2.0,4.65
392,Dante Cunningham,201967.0,55.0,62.0,19.0,19.0,6.0,0.0,0.0,26.0,30.0,23.0,9.0,6.0,7.0,6.0,7.0,5.0,23.0,6.0,21.0,274.0,PF,0.1792857142857143,0.5072857142857142,3.8,0.6928571428571427,0.6285714285714287,0.4714285714285714,0.5214285714285715,1.7214285714285715,5.9642857142857135
393,Dante Exum,203957.0,1.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,PG,0.3157142857142857,0.4994285714285714,1.7714285714285716,1.842857142857143,0.3857142857142857,0.2,1.1285714285714286,1.442857142857143,5.4714285714285715
394,Darington Hobson,202359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,0.0,0.28600000000000003,0.6,1.2,0.0,0.0,0.4,0.2,0.8
395,Darius Bazley,1629647.0,9.0,6.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,44.0,PF,0.3,0.446,3.7,0.5,0.4,0.7,0.8,0.8,4.5
396,Darius Garland,1629636.0,14.0,10.0,23.0,33.0,21.0,4.0,0.0,2.0,0.0,13.0,1.0,10.0,19.0,5.0,7.0,1.0,5.0,21.0,34.0,64.0,PG,0.355,0.434,1.9,3.9,0.7,0.1,2.6,1.6,12.3
397,Darius Miles,2032.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,14.0,16.0,9.0,6.0,15.0,23.0,6.0,14.0,0.0,14.0,4.0,35.0,246.0,SF,0.1631111111111111,0.4867777777777778,4.6,1.8444444444444448,0.8444444444444446,0.9888888888888888,1.8888888888888888,2.2,10.08888888888889
398,Darius Miller,203121.0,39.0,46.0,97.0,92.0,52.0,0.0,0.0,3.0,5.0,67.0,6.0,7.0,8.0,9.0,8.0,5.0,30.0,33.0,23.0,39.0,SF,0.2988,0.4262,1.36,1.14,0.38,0.18,0.5399999999999999,1.94,4.619999999999999
399,Darius Morris,202721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,PG,0.2912857142857143,0.4631428571428571,0.9857142857142858,1.4714285714285713,0.3857142857142857,0.0,0.9285714285714288,1.0,3.3428571428571425
400,Darius Songaila,2443.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,18.0,17.0,4.0,7.0,7.0,5.0,4.0,11.0,17.0,13.0,22.0,89.0,C,0.0945,0.498125,3.1625,1.0625,0.575,0.2125,0.9625,2.3375,6.4125000000000005
401,Darius Washington,200827.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,SG,0.333,0.472,1.1,0.8,0.3,0.0,0.8,0.9,2.9
402,Darnell Jackson,201616.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,24.0,PF,0.1712,0.3638,1.36,0.12000000000000002,0.12000000000000002,0.08,0.34,1.2,1.7399999999999998
403,Darrell Armstrong,353.0,21.0,11.0,46.0,43.0,30.0,0.0,1.0,5.0,9.0,45.0,1.0,6.0,7.0,7.0,16.0,1.0,18.0,6.0,5.0,92.0,PG,0.30509090909090897,0.4367272727272728,2.6363636363636367,3.745454545454545,1.2181818181818185,0.10909090909090913,1.6545454545454543,1.6272727272727272,8.281818181818181
404,Darrell Arthur,201589.0,15.0,21.0,38.0,43.0,39.0,0.0,0.0,38.0,34.0,54.0,8.0,21.0,16.0,33.0,18.0,8.0,77.0,18.0,26.0,152.0,PF,0.2305555555555556,0.4656666666666667,3.2111111111111112,0.7999999999999999,0.588888888888889,0.5555555555555557,0.8222222222222224,2.277777777777777,6.0555555555555545
405,Darren Collison,201954.0,4.0,10.0,11.0,11.0,10.0,0.0,0.0,14.0,12.0,23.0,4.0,13.0,10.0,13.0,13.0,4.0,28.0,27.0,25.0,149.0,PG,0.3888,0.4953,2.6900000000000004,5.02,1.15,0.16,1.97,1.7299999999999998,12.630000000000004
406,Darrun Hilliard,1626199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,SG,0.21366666666666667,0.41,0.8333333333333334,0.7666666666666666,0.20000000000000004,0.03333333333333333,0.5,0.7333333333333334,2.8000000000000003
407,Darryl Watkins,201208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,C,0.0,0.4165,3.35,0.3,0.6,0.5,1.2000000000000002,1.85,2.95
408,Darvin Ham,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,52.0,SF,0.262,0.505,2.733333333333333,0.6666666666666666,0.3833333333333333,0.4166666666666667,0.7999999999999999,2.0,3.0666666666666664
409,Daryl Macon,1629133.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,SG,0.4775,0.1565,0.75,0.6,0.05,0.0,0.65,0.65,2.2
410,David Andersen,2431.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,PF,0.34475,0.487,2.55,0.45,0.175,0.225,0.6,1.225,4.25
411,David Benoit,128.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,5.0,2.0,0.0,6.0,3.0,1.0,3.0,0.0,7.0,4.0,2.0,28.0,SF,0.385,0.493,1.7,0.4,0.1,0.1,0.6,1.5,3.6
412,David Harrison,2758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,17.0,2.0,5.0,0.0,6.0,5.0,67.0,251.0,C,0.0,0.53125,2.7,0.275,0.3250000000000001,0.95,1.15,2.75,4.75
413,David Lee,101135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,60.0,PF,0.0333,0.5454285714285714,8.192857142857145,2.0500000000000003,0.6785714285714287,0.4214285714285714,1.65,2.521428571428572,12.478571428571426
414,David Noel,200786.0,8.0,6.0,1.0,1.0,1.0,0.0,0.0,4.0,8.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,2.0,0.0,1.0,22.0,PF,0.321,0.387,1.8,1.0,0.4,0.1,0.6,1.1,2.7
415,David Nwaba,1628021.0,6.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,22.0,72.0,SG,0.32375,0.55675,3.35,0.925,0.7,0.4249999999999999,0.675,1.95,6.4
416,David Robinson,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,4.0,2.0,78.0,140.0,34.0,52.0,0.0,58.0,72.0,100.0,891.0,C,0.0,0.494,8.600000000000001,1.375,1.025,2.075,1.5499999999999998,2.575,13.225
417,David Stockton,204065.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PG,0.5835,0.25,0.35,1.5,0.35,0.0,0.8,0.65,3.0
418,David Vanterpool,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,5.0,24.0,PG,0.0,0.442,1.7,3.0,1.0,0.1,1.7,2.0,5.5
419,David Wesley,133.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,SG,0.35200000000000004,0.4197,2.44,3.4200000000000004,1.14,0.12000000000000002,1.6,2.39,12.44
420,David West,2561.0,8.0,1.0,10.0,9.0,6.0,0.0,0.0,198.0,124.0,106.0,19.0,229.0,140.0,115.0,116.0,22.0,276.0,166.0,512.0,1378.0,PF,0.2688666666666667,0.5014000000000001,6.320000000000001,2.1333333333333333,0.7200000000000002,0.7933333333333333,1.5866666666666664,2.306666666666666,13.266666666666667
421,David Wingate,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,0.0,0.5555,0.15,1.2,0.05,0.15,0.15,1.0,3.15
422,Davon Reed,1628432.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SG,0.3945,0.332,1.25,0.45,0.3,0.05,0.3,0.55,2.1
423,DeAaron Fox,1628368.0,14.0,11.0,75.0,44.0,36.0,1.0,0.0,2.0,2.0,56.0,2.0,32.0,9.0,38.0,9.0,1.0,50.0,95.0,159.0,541.0,PG,0.3283333333333333,0.4803333333333333,3.533333333333333,6.166666666666668,1.3333333333333333,0.4666666666666667,2.766666666666667,2.5333333333333337,16.433333333333334
424,DeAndre Hunter,1629631.0,21.0,18.0,26.0,27.0,16.0,0.0,0.0,2.0,0.0,25.0,0.0,4.0,7.0,3.0,4.0,1.0,10.0,16.0,15.0,97.0,SF,0.355,0.454,4.5,1.8,0.7,0.3,1.6,2.9,12.3
425,DeAnthony Melton,1629001.0,3.0,7.0,6.0,12.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,11.0,43.0,PG,0.3105,0.4555,3.2,3.1,1.35,0.4,1.5,2.05,6.55
426,DeAndre Jordan,201599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,200.0,C,0.04166666666666666,0.6605714285714287,10.842857142857142,1.164285714285714,0.5642857142857143,1.5000000000000002,1.4857142857142862,2.5428571428571423,9.492857142857146
427,DeAndre Liggins,202732.0,6.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,SG,0.281375,0.516,1.9555555555555555,0.5555555555555556,0.7000000000000001,0.12222222222222225,0.37777777777777777,1.2111111111111112,2.6
428,DeAndre Bembry,1627761.0,15.0,13.0,21.0,18.0,9.0,0.0,0.0,0.0,1.0,11.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,23.0,43.0,328.0,SG,0.23575,0.5145,3.075,1.7500000000000002,0.9000000000000001,0.375,1.325,1.6,5.525
429,DeJuan Blair,201971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,19.0,52.0,133.0,PF,0.0,0.5047142857142857,4.4714285714285715,0.7285714285714285,0.6571428571428571,0.2571428571428572,0.9857142857142858,2.2,5.914285714285714
430,DeMar DeRozan,201942.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,16.0,12.0,22.0,7.0,71.0,43.0,33.0,39.0,5.0,88.0,135.0,210.0,425.0,SG,0.256,0.4758181818181819,4.3636363636363615,3.5818181818181816,0.9909090909090912,0.3,2.063636363636364,2.2636363636363646,20.05454545454545
431,DeMarco Johnson,1746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF,0.0,0.333,1.4,0.0,0.2,0.0,0.6,1.0,1.2
432,DeMarcus Cousins,202326.0,1.0,2.0,46.0,35.0,53.0,3.0,0.0,1.0,0.0,24.0,1.0,9.0,6.0,6.0,2.0,0.0,9.0,10.0,50.0,302.0,C,0.2540909090909091,0.4847272727272727,10.954545454545457,3.536363636363637,1.4272727272727277,1.2636363636363637,3.554545454545455,3.872727272727273,22.154545454545456
433,DeMarcus Nelson,201634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,16.0,PG,0.0,0.471,1.8,1.0,0.7,0.2,1.2,1.8,4.1
434,DeMarre Carroll,201960.0,41.0,58.0,54.0,57.0,7.0,0.0,0.0,4.0,13.0,39.0,3.0,8.0,4.0,2.0,4.0,2.0,9.0,9.0,57.0,282.0,SF,0.3076153846153846,0.47100000000000003,2.9588235294117653,0.9647058823529416,0.5941176470588235,0.17647058823529413,0.6705882352941177,1.4764705882352942,6.117647058823528
435,DeQuan Jones,203199.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,0.0,2.0,0.0,6.0,56.0,SF,0.257,0.47,1.7,0.3,0.3,0.3,0.5,0.9,3.7
436,DeSagana Diop,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,9.0,5.0,9.0,5.0,0.0,13.0,17.0,16.0,62.0,C,0.125,0.4199375,3.43125,0.4625,0.325,0.9,0.575,1.7500000000000002,1.8875
